//ODV Spreadsheet file : /media/irdcampagnes/PIRATA/PIRATA-FR32/data-final/CHIMIE/PIRATA-FR32_CHIMIE_odv.txt
//Data treated : 2025-01-14T11:24:17
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/media/irdcampagnes/PIRATA/PIRATA-FR32/data-final/CHIMIE/PIRATA-FR32_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	ATXA [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]	TEMP [°C]	PHPH [pH unit]	PHTP [°C]	ALKY [micromole/kg]
PIRATA-FR32	st040c01	B	2022-03-24T16:13:57z	  -9.860	 +0.021		 100.0	 3	35.8416	3.644	158.74	 0.12	 11.248	11.128	  0.84	 3.97	0.0319	0.0179	0.0063	0.0529	0.0115	0.0018	0.0028	0.0022	0.0665		0.0054	0.0016		0.0166		0.0744	0.0209	0.0953	0.0255			0.0579	0.1475	0.2054	0.0023		17.0408	7.8310	25.0000		
PIRATA-FR32	st040c01	B	2022-03-24T16:13:57z	  -9.860	 +0.021		 202.0	 2	35.3988	2.656	115.54	 0.01	 21.040	21.031	  1.41	 7.76																											13.8877		25.0000		
PIRATA-FR32	st040c01	B	2022-03-24T16:13:57z	  -9.860	 +0.021		 202.0	 1	35.3997	2.674	116.36	 0.01	 20.879	20.866	  1.41	 7.76																											13.8942	7.6405	25.0000		
PIRATA-FR32	st041c01	B	2022-03-24T19:06:43z	  -9.855	 +0.020		   3.0	 6	35.0914	4.530	198.02	 0.01	  0.002	-0.003	  0.05	 0.85	0.0024	0.0046	0.0061	0.0040	0.0046				0.0172	0.0063	0.0074			0.1246		0.0048	0.0059	0.0107	0.0163			0.0553	0.0587	0.1140	0.0010		29.1695	8.0705	25.0000		
PIRATA-FR32	st041c01	B	2022-03-24T19:06:43z	  -9.855	 +0.020		  40.0	 5				 0.00	  0.002	-0.001	  0.09	 1.34	0.0023	0.0045	0.0060	0.0040	0.0046				0.0170	0.0062	0.0073			0.1235		0.0047	0.0059	0.0106	0.0162			0.0548	0.0582	0.1130	0.0010		25.4954		25.0000		
PIRATA-FR32	st041c01	B	2022-03-24T19:06:43z	  -9.855	 +0.020		  59.0	 4				 0.28	  3.288	3.007	  0.39	 2.17	0.0173	0.0224	0.0140	0.0240	0.0087			0.0019	0.0849	0.0045	0.0116			0.0878		0.0114	0.0137	0.0251	0.0228			0.0859	0.1649	0.2508	0.0026		21.8142		25.0000		
PIRATA-FR32	st041c01	B	2022-03-24T19:06:43z	  -9.855	 +0.020		 100.0	 3	36.1382	3.542	154.25	 0.08	 12.930	12.854	  0.95	 4.70	0.0440	0.0346	0.0083	0.1008	0.0238	0.0073	0.0061	0.0047	0.1434	0.0053	0.0099				0.0357	0.0184	0.0574	0.0758	0.0206			0.0547	0.2914	0.3461	0.0034		16.2859	7.8016	25.0000		
PIRATA-FR32	st041c01	B	2022-03-24T19:06:43z	  -9.855	 +0.020		 198.0	 2	35.3816	2.491	108.33	 0.01	 21.941	21.931	  1.44	 8.23																											13.7862		25.0000		
PIRATA-FR32	st041c01	B	2022-03-24T19:06:43z	  -9.855	 +0.020		 198.0	 1	35.3807	2.519	109.59	 0.01	 22.040	22.032	  1.45	 8.24																											13.7847	7.6706	25.0000		
PIRATA-FR32	st042c01	B	2022-03-24T22:09:05z	  -9.852	 +0.023		   3.0	 6	35.1394	4.821	210.63	 0.01	  0.011	0.005	  0.04	 0.86	0.0245	0.0161	0.0040	0.0503	0.0108	0.0051	0.0019	0.0022		0.0615		0.0043			0.0130		0.0665	0.0665	0.0210			0.0455	0.1243	0.1698	0.0026		29.0462	8.0870	25.0000		
PIRATA-FR32	st042c01	B	2022-03-24T22:09:05z	  -9.852	 +0.023		  40.0	 5				 0.01	  0.015	0.009	  0.13	 1.65	0.0180	0.0230	0.0134	0.0339	0.0119	0.0012	0.0022	0.0038	0.1013	0.0051	0.0106			0.0484		0.0084	0.0189	0.0273	0.0170			0.0528	0.1737	0.2265	0.0023		24.9027		25.0000		
PIRATA-FR32	st042c01	B	2022-03-24T22:09:05z	  -9.852	 +0.023		  60.0	 4				 0.30	  3.525	3.226	  0.46	 2.13	0.0448	0.0324	0.0072	0.0793	0.0189	0.0028	0.0060	0.0040	0.1427	0.0032	0.0094	0.0024		0.0243		0.0187	0.0597	0.0784	0.0181			0.0458	0.2616	0.3074	0.0033		21.4082		25.0000		
PIRATA-FR32	st042c01	B	2022-03-24T22:09:05z	  -9.852	 +0.023		 101.0	 3	35.7861	3.611	157.27	 0.10	 11.952	11.853	  0.88	 4.35	0.0220	0.0155	0.0040	0.0491	0.0115		0.0020	0.0024	0.0641	0.0054	0.0040	0.0015		0.0152		0.0607	0.0150	0.0757	0.0198			0.0456	0.1209	0.1665	0.0023		16.6889	7.8209	25.0000		
PIRATA-FR32	st042c01	B	2022-03-24T22:09:05z	  -9.852	 +0.023		 201.0	 2	35.3815	2.524	109.79	 0.01	 21.944	21.931	  1.47	 8.20																											13.7897		25.0000		
PIRATA-FR32	st042c01	B	2022-03-24T22:09:05z	  -9.852	 +0.023		 201.0	 1	35.3822	2.569	111.79	 0.01	 22.029	22.015	  1.46	 8.18																											13.7893	7.6738	25.0000		
PIRATA-FR32	st043c01	B	2022-03-25T01:04:26z	  -9.854	 +0.019		   3.0	 6	35.2070	4.501	196.66	 0.01	  0.019	0.010	  0.00	 0.86	0.0025	0.0059	0.0052	0.0062	0.0075			0.0020	0.0224	0.0051	0.0069			0.1079		0.0046	0.0062	0.0108	0.0138			0.0536	0.0566	0.1102	0.0013		28.9397	8.0758	25.0000		
PIRATA-FR32	st043c01	B	2022-03-25T01:04:26z	  -9.854	 +0.019		  40.0	 5				 0.08	  0.366	0.290	  0.20	 2.01	0.0301	0.0335	0.0194	0.0703	0.0195	0.0027	0.0059	0.0057	0.1322	0.0067	0.0150	0.0031	0.0027	0.0292		0.0049	0.0384	0.0433	0.0148			0.0248	0.2598	0.2846	0.0048		23.1873		25.0000		
PIRATA-FR32	st043c01	B	2022-03-25T01:04:26z	  -9.854	 +0.019		  62.0	 4				 0.30	  3.685	3.382	  0.41	 2.25	0.0361	0.0284	0.0089	0.0776	0.0197	0.0031	0.0069	0.0051	0.1288	0.0049	0.0091	0.0026		0.0289		0.0215	0.0592	0.0807	0.0212			0.0506	0.2522	0.3028	0.0047		21.3276		25.0000		
PIRATA-FR32	st043c01	B	2022-03-25T01:04:26z	  -9.854	 +0.019		 101.0	 3	35.8805	3.657	159.35	 0.14	 10.916	10.775	  0.87	 3.91	0.0019	0.0059	0.0058	0.0063	0.0082			0.0023	0.0232	0.0054	0.0061			0.0973		0.0051	0.0075	0.0126	0.0170			0.0678	0.0638	0.1316	0.0024		17.4958	7.8371	25.0000		
PIRATA-FR32	st043c01	B	2022-03-25T01:04:26z	  -9.854	 +0.019		 199.0	 2	35.4025	2.678	116.47	 0.01	 20.909	20.900	  1.39	 7.77																											13.9461		25.0000		
PIRATA-FR32	st043c01	B	2022-03-25T01:04:26z	  -9.854	 +0.019		 199.0	 1	35.4027	2.689	117.00	 0.01	 20.837	20.825	  1.42	 7.81																											13.9269	7.6901	25.0000		
PIRATA-FR32	st044c01	B	2022-03-25T04:09:46z	  -9.849	 +0.017		   2.0	 6	35.2306	4.545	198.54	 0.01	  0.134	0.125	  0.04	 1.02	0.0266	0.0169	0.0049	0.0476	0.0088	0.0016	0.0028	0.0016	0.0610		0.0039	0.0013		0.0161		0.0603	0.0264	0.0867	0.0219			0.0540	0.1313	0.1853	0.0034		28.8946	8.0635	25.0000		
PIRATA-FR32	st044c01	B	2022-03-25T04:09:46z	  -9.849	 +0.017		  42.0	 5				 0.15	  1.319	1.172	  0.27	 2.10	0.0372	0.0363	0.0209	0.0790	0.0211	0.0021	0.0049	0.0039	0.1249		0.0154	0.0038		0.0285		0.0061	0.0375	0.0436	0.0156			0.0381	0.2813	0.3194	0.0045		22.7370		25.0000		
PIRATA-FR32	st044c01	B	2022-03-25T04:09:46z	  -9.849	 +0.017		  61.0	 4				 0.32	  4.060	3.739	  0.44	 2.11	0.0390	0.0271	0.0092	0.0669	0.0140	0.0069	0.0081	0.0034	0.1089		0.0095	0.0042		0.0276		0.0240	0.0556	0.0796	0.0207			0.0581	0.2337	0.2918	0.0045		21.0608		25.0000		
PIRATA-FR32	st044c01	B	2022-03-25T04:09:46z	  -9.849	 +0.017		 101.0	 3	35.7232	3.547	154.47	 0.09	 12.716	12.627	  0.95	 4.51	0.0199	0.0122	0.0042	0.0393	0.0067		0.0017	0.0013	0.0492		0.0046	0.0020		0.0126		0.0469	0.0135	0.0604	0.0152			0.0413	0.1034	0.1447	0.0022		16.4371	7.8056	25.0000		
PIRATA-FR32	st044c01	B	2022-03-25T04:09:46z	  -9.849	 +0.017		 199.0	 2	35.4102	2.698	117.37	 0.02	 20.415	20.397	  1.37	 7.44																											13.9985		25.0000		
PIRATA-FR32	st044c01	B	2022-03-25T04:09:46z	  -9.849	 +0.017		 199.0	 1	35.4120	2.706	117.73	 0.02	 20.614	20.590	  1.37	 7.44																											13.9985	7.6959	25.0000		
PIRATA-FR32	st045c01	B	2022-03-25T06:58:37z	  -9.849	 +0.018		   2.0	 6	35.2433	4.506	196.84	 0.01	  0.032	0.023	  0.05	 0.83	0.0035	0.0047	0.0067	0.0042	0.0044			0.0015	0.0211	0.0034	0.0059			0.0868		0.0074	0.0069	0.0143	0.0171			0.0734	0.0871	0.1605	0.0020		28.8358	8.0527	25.0000		
PIRATA-FR32	st045c01	B	2022-03-25T06:58:37z	  -9.849	 +0.018		  42.0	 5				 0.01	  0.070	0.059	  0.16	 1.48	0.0214	0.0187	0.0101	0.0265	0.0081		0.0013	0.0019	0.0797	0.0014	0.0086	0.0015		0.0468		0.0132	0.0164	0.0296	0.0180			0.0693	0.1556	0.2249	0.0031		25.2855		25.0000		
PIRATA-FR32	st045c01	B	2022-03-25T06:58:37z	  -9.849	 +0.018		  61.0	 4				 0.28	  3.390	3.114	  0.42	 2.11	0.0517	0.0323	0.0096	0.0716	0.0181	0.0024	0.0049	0.0043	0.1462	0.0029	0.0106	0.0016		0.0336		0.0249	0.0724	0.0973	0.0210			0.0600	0.2809	0.3409	0.0046		21.8132		25.0000		
PIRATA-FR32	st045c01	B	2022-03-25T06:58:37z	  -9.849	 +0.018		 101.0	 3	35.8582	3.637	158.40	 0.14	 11.201	11.058	  0.85	 3.82	0.0284	0.0145	0.0040	0.0440	0.0081	0.0019	0.0023	0.0015	0.0567		0.0048	0.0012		0.0159		0.0651	0.0251	0.0902	0.0186			0.0458	0.1215	0.1673	0.0027		17.2881	7.8256	25.0000		
PIRATA-FR32	st045c01	B	2022-03-25T06:58:37z	  -9.849	 +0.018		 198.0	 2	35.4049	2.661	115.74	 0.02	 20.701	20.682	  1.40	 7.47																											13.9603		25.0000		
PIRATA-FR32	st045c01	B	2022-03-25T06:58:37z	  -9.849	 +0.018		 198.0	 1	35.4047	2.687	116.93	 0.02	 20.717	20.693	  1.39	 7.46																											13.9582	7.6900	25.0000		
PIRATA-FR32	st046c01	B	2022-03-25T10:22:48z	  -9.851	 +0.020		   3.0	 6	35.2733	4.504	196.77	 0.02	  0.088	0.064	  0.06	 0.85	0.0052	0.0047	0.0052	0.0039	0.0040			0.0016	0.0000	0.0191	0.0014	0.0135		0.0042	0.1068	0.0095	0.0106	0.0201	0.0166			0.0745	0.0680	0.1425	0.0019		28.8938	8.0746	25.0000		
PIRATA-FR32	st046c01	B	2022-03-25T10:22:48z	  -9.851	 +0.020		  40.0	 5				 0.02	  0.264	0.245	  0.18	 1.66	0.0276	0.0252	0.0107	0.0389	0.0134	0.0031	0.0044	0.0046	0.1104	0.0029	0.0168	0.0020	0.0014	0.0544		0.0126	0.0387	0.0513	0.0223			0.0703	0.2250	0.2953	0.0031		24.2529		25.0000		
PIRATA-FR32	st046c01	B	2022-03-25T10:22:48z	  -9.851	 +0.020		  60.0	 4				 0.28	  3.614	3.333	  0.40	 2.17	0.0481	0.0297	0.0083	0.0754	0.0196	0.0054	0.0060	0.0031	0.1457	0.0019	0.0102		0.0006	0.0321		0.0338	0.0713	0.1051	0.0254			0.0646	0.2706	0.3352	0.0041		21.6238		25.0000		
PIRATA-FR32	st046c01	B	2022-03-25T10:22:48z	  -9.851	 +0.020		 101.0	 3	35.8260	3.618	157.60	 0.13	 11.616	11.486	  0.85	 4.05	0.0283	0.0150	0.0039	0.0429	0.0092		0.0022		0.0519		0.0042	0.0010		0.0148		0.0595	0.0199	0.0794	0.0174			0.0428	0.1123	0.1551	0.0025		17.0922	7.8285	25.0000		
PIRATA-FR32	st046c01	B	2022-03-25T10:22:48z	  -9.851	 +0.020		 202.0	 2	35.3910	2.607	113.39	 0.01	 21.192	21.183	  1.40	 7.69																											13.8527		25.0000		
PIRATA-FR32	st046c01	B	2022-03-25T10:22:48z	  -9.851	 +0.020		 202.0	 1	35.3927	2.635	114.66	 0.01	 21.093	21.084	  1.39	 7.73																											13.8520	7.6854	25.0000		
PIRATA-FR32	st047c01	B	2022-03-25T13:03:54z	  -9.849	 +0.016		   3.0	 6	35.3457	4.518	197.40	 0.01	 -0.101	-0.110	 -0.00	 0.84	0.0078	0.0078	0.0085	0.0058	0.0062			0.0014	0.0179		0.0160	0.0008	0.0069	0.1197		0.0049	0.0061	0.0110	0.0176			0.0697	0.0769	0.1466	0.0023		28.9798	8.0493	25.0000		
PIRATA-FR32	st047c01	B	2022-03-25T13:03:54z	  -9.849	 +0.016		  40.0	 5				 0.01	  0.065	0.056	  0.13	 1.74	0.0345	0.0348	0.0096	0.0567	0.0225	0.0032	0.0053	0.0048	0.1292	0.0015	0.0219	0.0022	0.0043	0.0747		0.0139	0.0410	0.0549	0.0282			0.0878	0.2619	0.3497	0.0043		24.5555		25.0000		
PIRATA-FR32	st047c01	B	2022-03-25T13:03:54z	  -9.849	 +0.016		  60.0	 4				 0.28	  3.358	3.082	  0.41	 2.07	0.0522	0.0360	0.0061	0.0806	0.0238	0.0062	0.0072	0.0050	0.1484	0.0016	0.0104	0.0027		0.0404		0.0347	0.0702	0.1049	0.0259			0.0694	0.2711	0.3405	0.0048		21.3559		25.0000		
PIRATA-FR32	st047c01	B	2022-03-25T13:03:54z	  -9.849	 +0.016		 100.0	 3	35.8016	3.640	158.55	 0.12	 11.572	11.453	  0.84	 4.06	0.0286	0.0150	0.0044	0.0456	0.0104	0.0018	0.0028	0.0025	0.0567	0.0000	0.0044	0.0010		0.0131		0.0623	0.0219	0.0842	0.0213			0.0460	0.1168	0.1628	0.0027		16.9660	7.8235	25.0000		
PIRATA-FR32	st047c01	B	2022-03-25T13:03:54z	  -9.849	 +0.016		 198.0	 2	35.4099	2.702	117.53	 0.02	 20.334	20.316	  1.35	 7.45																											13.9934		25.0000		
PIRATA-FR32	st047c01	B	2022-03-25T13:03:54z	  -9.849	 +0.016		 198.0	 1	35.4091	2.721	118.41	 0.01	 20.560	20.549	  1.36	 7.45																											13.9939	7.6928	25.0000		
PIRATA-FR32	st048c01	B	2022-03-25T16:12:46z	  -9.849	 +0.018		   3.0	 6	35.3908	4.506	196.96	 0.00	  0.029	0.025	  0.04	 0.85	0.0072	0.0075	0.0084	0.0057	0.0068			0.0026	0.0238	0.0096	0.0111	0.0006	0.0019	0.1151		0.0050	0.0049	0.0099	0.0177			0.0630	0.0749	0.1379	0.0019		29.0358	8.0878	25.0000		
PIRATA-FR32	st048c01	B	2022-03-25T16:12:46z	  -9.849	 +0.018		  41.0	 5				 0.01	  0.072	0.067	  0.15	 1.88	0.0288	0.0270	0.0090	0.0370	0.0166	0.0028	0.0049	0.0045	0.1219	0.0038	0.0127	0.0016	0.0011	0.0661		0.0126	0.0354	0.0480	0.0253			0.0765	0.2219	0.2984	0.0033		24.3103		25.0000		
PIRATA-FR32	st048c01	B	2022-03-25T16:12:46z	  -9.849	 +0.018		  60.0	 4				 0.23	  2.681	2.452	  0.35	 1.99	0.0617	0.0493	0.0068	0.1073	0.0274	0.0052	0.0073	0.0062	0.1923	0.0060	0.0098		0.0021	0.0542		0.0379	0.0801	0.1180	0.0306			0.0871	0.3253	0.4124	0.0045		22.2450		25.0000		
PIRATA-FR32	st048c01	B	2022-03-25T16:12:46z	  -9.849	 +0.018		 100.0	 3	35.8612	3.612	157.35	 0.14	 11.083	10.941	  0.82	 3.81	0.0265	0.0134	0.0039	0.0446	0.0091	0.0022	0.0030	0.0023	0.0540		0.0043	0.0010		0.0132		0.0489	0.0281	0.0770	0.0204			0.0420	0.1099	0.1519	0.0025		17.3497	7.8288	25.0000		
PIRATA-FR32	st048c01	B	2022-03-25T16:12:46z	  -9.849	 +0.018		 200.0	 2	35.4286	2.746	119.47	 0.02	 20.059	20.042	  1.32	 7.21																											14.1423		25.0000		
PIRATA-FR32	st048c01	B	2022-03-25T16:12:46z	  -9.849	 +0.018		 200.0	 1	35.4292	2.768	120.47	 0.03	 20.267	20.240	  1.34	 7.21																											14.1451	7.7060	25.0000		
PIRATA-FR32	st049c01	B	2022-03-25T19:13:24z	  -9.847	 +0.016		   2.0	 6	35.4061	4.516	197.29	 0.02	  0.060	0.043	  0.07	 0.90	0.0060	0.0058	0.0068	0.0053	0.0052			0.0017	0.0222	0.0048	0.0069			0.1326		0.0051	0.0038	0.0089	0.0150			0.0613	0.0685	0.1298			28.9177	8.0677	25.0000		
PIRATA-FR32	st049c01	B	2022-03-25T19:13:24z	  -9.847	 +0.016		  40.0	 5				 0.00	  0.077	0.072	  0.18	 1.77	0.0356	0.0331	0.0231	0.0438	0.0123	0.0018	0.0040	0.0039	0.1505	0.0039	0.0161	0.0023		0.0608		0.0135	0.0484	0.0619	0.0254			0.0710	0.2632	0.3342	0.0059		24.0456		25.0000		
PIRATA-FR32	st049c01	B	2022-03-25T19:13:24z	  -9.847	 +0.016		  60.0	 4				 0.21	  2.589	2.378	  0.39	 2.04	0.0566	0.0387	0.0088	0.0929	0.0222	0.0046	0.0077	0.0059	0.1714	0.0043	0.0114	0.0014		0.0463		0.0506	0.0842	0.1348	0.0327			0.0932	0.3066	0.3998	0.0075		21.6303		25.0000		
PIRATA-FR32	st049c01	B	2022-03-25T19:13:24z	  -9.847	 +0.016		 100.0	 3	35.7856	3.603	156.90	 0.11	 11.635	11.530	  0.83	 4.13	0.0262	0.0105	0.0015	0.0393	0.0075		0.0012	0.0010	0.0494		0.0051			0.0113		0.0037		0.0037	0.0185			0.0369	0.0993	0.1362	0.0040		16.7046	7.8158	25.0000		
PIRATA-FR32	st049c01	B	2022-03-25T19:13:24z	  -9.847	 +0.016		 200.0	 2	35.4111	2.661	115.75	 0.02	 20.443	20.427	  1.36	 7.49																											13.9978		25.0000		
PIRATA-FR32	st049c01	B	2022-03-25T19:13:24z	  -9.847	 +0.016		 200.0	 1	35.4104	2.688	116.98	 0.01	 20.454	20.444	  1.37	 7.52																											13.9997	7.6892	25.0000		
PIRATA-FR32	st050c01	B	2022-03-25T22:15:58z	  -9.848	 +0.018		   3.0	 6	35.4156	4.512	197.10	 0.01	 -0.076	-0.084	  0.04	 0.86	0.0070	0.0054	0.0051	0.0052	0.0061			0.0022	0.0220		0.0073			0.1107		0.0032	0.0055	0.0087	0.0175			0.0570	0.0556	0.1126	0.0016		28.8257	8.0596	25.0000		
PIRATA-FR32	st050c01	B	2022-03-25T22:15:58z	  -9.848	 +0.018		  40.0	 5				 0.01	  0.078	0.068	  0.18	 1.66	0.0284	0.0237	0.0099	0.0401	0.0132	0.0022	0.0048	0.0041	0.1221		0.0114	0.0016		0.0593		0.0067	0.0359	0.0426	0.0215			0.0562	0.2151	0.2713	0.0041		24.4868		25.0000		
PIRATA-FR32	st050c01	B	2022-03-25T22:15:58z	  -9.848	 +0.018		  60.0	 4				 0.21	  2.734	2.522	  0.41	 2.05	0.0517	0.0409	0.0064	0.0896	0.0195	0.0032	0.0063	0.0043	0.1610		0.0088	0.0017		0.0469		0.0378	0.0813	0.1191	0.0326			0.0920	0.2907	0.3827	0.0048		21.6763		25.0000		
PIRATA-FR32	st050c01	B	2022-03-25T22:15:58z	  -9.848	 +0.018		 100.0	 3	35.6611	3.517	153.14	 0.06	 13.540	13.480	  0.97	 4.77	0.0221	0.0119	0.0033	0.0358	0.0074		0.0015	0.0010	0.0431		0.0036			0.0105		0.0403	0.0213	0.0616	0.0171			0.0354	0.0889	0.1243	0.0023		15.8211	7.7928	25.0000		
PIRATA-FR32	st050c01	B	2022-03-25T22:15:58z	  -9.848	 +0.018		 200.0	 2	35.4051	2.674	116.33	 0.01	 20.634	20.620	  1.33	 7.47																											13.9576		25.0000		
PIRATA-FR32	st050c01	B	2022-03-25T22:15:58z	  -9.848	 +0.018		 200.0	 1	35.4046	2.701	117.50	 0.01	 20.619	20.605	  1.35	 7.50																											13.9582	7.6893	25.0000		
PIRATA-FR32	st051c01	B	2022-03-26T01:05:43z	  -9.846	 +0.015		   3.0	 6	35.4642	4.501	196.63	 0.01	  0.088	0.077	  0.00	 0.89	0.0068	0.0057	0.0052	0.0057	0.0060			0.0014	0.0197	0.0035	0.0061			0.1105		0.0035	0.0060	0.0095	0.0196			0.0703	0.0676	0.1379	0.0017		28.7658	8.0500	25.0000		
PIRATA-FR32	st051c01	B	2022-03-26T01:05:43z	  -9.846	 +0.015		  40.0	 5				 0.01	  0.242	0.233	  0.12	 1.60	0.0202	0.0210	0.0086	0.0296	0.0092	0.0015	0.0026	0.0028	0.0921	0.0038	0.0090	0.0009		0.0689		0.0127	0.0309	0.0436	0.0234			0.0851	0.1609	0.2460	0.0040		24.2362		25.0000		
PIRATA-FR32	st051c01	B	2022-03-26T01:05:43z	  -9.846	 +0.015		  59.0	 4				 0.15	  2.112	1.961	  0.31	 2.08	0.0465	0.0415	0.0080	0.0821	0.0213	0.0039	0.0051	0.0054	0.1741	0.0026	0.0087	0.0023		0.0482		0.0380	0.0685	0.1065	0.0335			0.0924	0.2921	0.3845	0.0059		22.1550		25.0000		
PIRATA-FR32	st051c01	B	2022-03-26T01:05:43z	  -9.846	 +0.015		 100.0	 3	35.8320	3.585	156.18	 0.14	 11.539	11.398	  0.80	 4.01	0.0257	0.0154	0.0043	0.0461	0.0090	0.0020	0.0022	0.0012	0.0541	0.0016	0.0045	0.0007		0.0131		0.0591	0.0192	0.0783	0.0201			0.0454	0.1218	0.1672	0.0028		17.2042	7.8289	25.0000		
PIRATA-FR32	st051c01	B	2022-03-26T01:05:43z	  -9.846	 +0.015		 200.0	 2	35.4181	2.727	118.66	 0.02	 20.457	20.437	  1.30	 7.51																											14.0579		25.0000		
PIRATA-FR32	st051c01	B	2022-03-26T01:05:43z	  -9.846	 +0.015		 200.0	 1	35.4152	2.720	118.37	 0.02	 20.412	20.393	  1.32	 7.46																											14.0544	7.6966	25.0000		
PIRATA-FR32	st052c01	B	2022-03-26T04:06:35z	  -9.850	 +0.016		   3.0	 6	35.4729	4.564	199.40	 0.01	  0.058	0.044	  0.03	 0.90	0.0014	0.0064	0.0072	0.0048	0.0057			0.0013	0.0212		0.0072			0.0898		0.0098	0.0085	0.0183	0.0183			0.0747	0.0699	0.1446	0.0034		28.6957	8.0533	25.0000		
PIRATA-FR32	st052c01	B	2022-03-26T04:06:35z	  -9.850	 +0.016		  40.0	 5				 0.01	  0.046	0.037	  0.16	 1.51	0.0182	0.0188	0.0122	0.0275	0.0092		0.0028	0.0026	0.0889		0.0102			0.0738		0.0153	0.0260	0.0413	0.0257			0.0947	0.1543	0.2490	0.0012		24.7626		25.0000		
PIRATA-FR32	st052c01	B	2022-03-26T04:06:35z	  -9.850	 +0.016		  60.0	 4				 0.30	  5.664	5.367	  0.53	 2.74	0.0374	0.0278	0.0091	0.0734	0.0171	0.0048	0.0084	0.0030	0.1193	0.0035	0.0097	0.0045		0.0347		0.0532	0.0601	0.1133	0.0315			0.0769	0.2575	0.3344	0.0063		20.4374		25.0000		
PIRATA-FR32	st052c01	B	2022-03-26T04:06:35z	  -9.850	 +0.016		 100.0	 3	35.7660	3.637	158.43	 0.11	 11.929	11.819	  0.90	 4.21	0.0201	0.0124	0.0047	0.0406	0.0072		0.0014	0.0010	0.0511	0.0010	0.0047	0.0016		0.0104		0.0572	0.0136	0.0708	0.0180			0.0438	0.1075	0.1513	0.0028		16.6230	7.8170	25.0000		
PIRATA-FR32	st052c01	B	2022-03-26T04:06:35z	  -9.850	 +0.016		 199.0	 2	35.4500	2.970	129.21	 0.03	 18.684	18.657	  1.29	 6.89																											14.3097		25.0000		
PIRATA-FR32	st052c01	B	2022-03-26T04:06:35z	  -9.850	 +0.016		 199.0	 1	35.4518	2.986	129.93	 0.01	 18.580	18.566	  1.28	 6.89																											14.3127	7.7235	25.0000		
PIRATA-FR32	st053c01	B	2022-03-26T07:09:15z	  -9.837	 +0.006		   2.0	 6	35.4856	4.533	198.08	 0.01	  0.011	0.005	  0.06	 0.91	0.0051	0.0070	0.0075	0.0066	0.0060			0.0013	0.0243	0.0038	0.0052			0.0977		0.0101	0.0041	0.0142	0.0212			0.0894	0.0771	0.1665	0.0027		28.6472	8.0465	25.0000		
PIRATA-FR32	st053c01	B	2022-03-26T07:09:15z	  -9.837	 +0.006		  41.0	 5				 0.01	  0.011	0.000	  0.14	 1.33	0.0159	0.0166	0.0098	0.0233	0.0097			0.0028	0.0780	0.0085	0.0085			0.0557		0.0107	0.0134	0.0241	0.0225			0.0849	0.1440	0.2289	0.0033		26.0201		25.0000		
PIRATA-FR32	st053c01	B	2022-03-26T07:09:15z	  -9.837	 +0.006		  60.0	 4				 0.22	  2.187	1.969	  0.36	 2.02	0.0426	0.0328	0.0102	0.0805	0.0252		0.0057	0.0047	0.1463	0.0020	0.0097			0.0415		0.0346	0.0733	0.1079	0.0270			0.0811	0.2722	0.3533	0.0083		22.6685		25.0000		
PIRATA-FR32	st053c01	B	2022-03-26T07:09:15z	  -9.837	 +0.006		 100.0	 3	35.7451	3.585	156.15	 0.11	 12.155	12.045	  0.91	 4.35	0.0198	0.0107	0.0045	0.0391	0.0106		0.0012		0.0486		0.0038			0.0102		0.0391	0.0349	0.0740	0.0173			0.0362	0.0959	0.1321	0.0037		16.5308	7.8074	25.0000		
PIRATA-FR32	st053c01	B	2022-03-26T07:09:15z	  -9.837	 +0.006		 199.0	 2	35.4421	2.931	127.52	 0.03	 19.060	19.034	  1.32	 7.06																											14.2688		25.0000		
PIRATA-FR32	st053c01	B	2022-03-26T07:09:15z	  -9.837	 +0.006		 199.0	 1	35.4417	2.919	127.00	 0.02	 19.042	19.021	  1.31	 7.10																											14.2649	7.7033	25.0000		
