//ODV Spreadsheet file : /media/irdcampagnes/PIRATA/PIRATA-FR31/data-final/CHIMIE/PIRATAFR31_CHIMIE_odv.txt
//Data treated : 2024-04-09T11:57:42
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/media/irdcampagnes/PIRATA/PIRATA-FR31/data-final/CHIMIE/PIRATAFR31_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]	ATXA [microgramme/l]	TEMP [°C]	PHPH [pH unit]	PHTP [°C]	ALKY [micromole/kg]
PIRATA-FR31	st52c01	B	2021-03-31T23:31:58z	 -23.001	 -0.999		  40.0	10	36.1332	4.652	203.00	 0.01	  0.010	-0.001	  0.05	 0.99	0.0104	0.0140	0.0094	0.0140	0.0075			0.0022	0.0499	0.0063			0.1196		0.0395	0.0171	0.0566	0.0207			0.0998	0.1016	0.2014	0.0021							
PIRATA-FR31	st52c01	B	2021-03-31T23:31:58z	 -23.001	 -0.999		  60.0	 9	36.1601	4.613	201.27	 0.01	  0.005	-0.004	  0.07	 1.04	0.0312	0.0278	0.0112	0.0327	0.0148			0.0026	0.1123	0.0087			0.0543		0.0602	0.0211	0.0813	0.0229			0.1187	0.1850	0.3037	0.0027							
PIRATA-FR31	st52c01	B	2021-03-31T23:31:58z	 -23.001	 -0.999		  81.0	 8	36.2386	3.493	152.15	 0.57	  6.491	5.917	  0.67	 2.56	0.0518	0.0346	0.0076	0.0834	0.0177	0.0083	0.0066	0.0059	0.0869	0.0070	0.0018		0.0458		0.3015	0.0798	0.3813		0.0356		0.1227	0.2301	0.3528	0.0051							
PIRATA-FR31	st52c01	B	2021-03-31T23:31:58z	 -23.001	 -0.999		 100.0	 7	35.7585	3.584	156.00	 0.05	 12.525	12.478	  0.97	 4.39	0.0237	0.0143	0.0024	0.0389	0.0091		0.0031	0.0023	0.0352	0.0024	0.0015		0.0164		0.1889	0.0263	0.2152	0.0204			0.0522	0.0828	0.1350	0.0027							
PIRATA-FR31	st52c01	B	2021-03-31T23:31:58z	 -23.001	 -0.999		 201.0	 6	35.3766	2.902	126.30	 0.02	 20.076	20.059	  1.42	 7.36																															
PIRATA-FR31	st52c01	B	2021-03-31T23:31:58z	 -23.001	 -0.999		 301.0	 5	34.9954	2.184	 95.03	 0.01	 29.259	29.245	  2.00	12.41																															
PIRATA-FR31	st52c01	B	2021-03-31T23:31:58z	 -23.001	 -0.999		 749.0	 4	34.5052	3.389	147.38	 0.01	 35.087	35.073	  2.56	29.13																															
PIRATA-FR31	st52c01	B	2021-03-31T23:31:58z	 -23.001	 -0.999		 750.0	 3	34.5082	3.388	147.34	 0.01	 35.088	35.074	  2.57	29.19																															
PIRATA-FR31	st52c01	B	2021-03-31T23:31:58z	 -23.001	 -0.999		1599.0	 2	34.9730	5.512	239.59	 0.01	 20.973	20.967	  1.49	17.95																															
PIRATA-FR31	st52c01	B	2021-03-31T23:31:58z	 -23.001	 -0.999		2000.0	 1	34.9618	5.736	249.29	 0.01	 20.432	20.427	  1.46	21.32																															
PIRATA-FR31	st52c01	B	2021-03-31T23:31:58z	 -23.001	 -0.999																																										
PIRATA-FR31	st53c01	B	2021-04-01T04:14:43z	 -23.002	 -0.500		   4.0	16																																							
PIRATA-FR31	st53c01	B	2021-04-01T04:14:43z	 -23.002	 -0.500		   4.0	15																																							
PIRATA-FR31	st53c01	B	2021-04-01T04:14:43z	 -23.002	 -0.500		   4.0	14																																							
PIRATA-FR31	st53c01	B	2021-04-01T04:14:43z	 -23.002	 -0.500		  20.0	13	35.6695	4.532	197.85	 0.01	 -0.018	-0.024	  0.01	 0.93																															
PIRATA-FR31	st53c01	B	2021-04-01T04:14:43z	 -23.002	 -0.500		  40.0	12	35.8015	4.579	199.87	 0.01	 -0.028	-0.038	  0.01	 0.98																															
PIRATA-FR31	st53c01	B	2021-04-01T04:14:43z	 -23.002	 -0.500		  61.0	11	36.1107	4.610	201.18	 0.01	 -0.024	-0.035	  0.04	 1.07																															
PIRATA-FR31	st53c01	B	2021-04-01T04:14:43z	 -23.002	 -0.500		  61.0	10																																							
PIRATA-FR31	st53c01	B	2021-04-01T04:14:43z	 -23.002	 -0.500		  80.0	 9	36.3115	4.519	197.10	 0.01	 -0.025	-0.035	  0.08	 1.13																															
PIRATA-FR31	st53c01	B	2021-04-01T04:14:43z	 -23.002	 -0.500		  99.0	 8	36.3050	3.932	171.27	 0.20	  5.677	5.477	  0.52	 2.37																															
PIRATA-FR31	st53c01	B	2021-04-01T04:14:43z	 -23.002	 -0.500		 199.0	 7	35.9051	3.857	167.92	 0.07	  9.746	9.679	  0.78	 3.66																															
PIRATA-FR31	st53c01	B	2021-04-01T04:14:43z	 -23.002	 -0.500		 300.0	 6	35.3866	3.279	142.68	 0.02	 17.937	17.918	  1.28	 6.78																															
PIRATA-FR31	st53c01	B	2021-04-01T04:14:43z	 -23.002	 -0.500		 300.0	 5	35.0484	1.992	 86.65	 0.01	 29.476	29.461	  2.00	12.16																															
PIRATA-FR31	st53c01	B	2021-04-01T04:14:43z	 -23.002	 -0.500		 749.0	 4	35.0476	2.007	 87.31	 0.01	 29.501	29.488	  2.01	12.20																															
PIRATA-FR31	st53c01	B	2021-04-01T04:14:43z	 -23.002	 -0.500		1600.0	 3	34.5052	3.451	150.06	 0.01	 35.349	35.341	  2.58	30.14																															
PIRATA-FR31	st53c01	B	2021-04-01T04:14:43z	 -23.002	 -0.500		2000.0	 2	34.9733	5.500	239.08	 0.01	 21.056	21.048	  1.50	18.26																															
PIRATA-FR31	st53c01	B	2021-04-01T04:14:43z	 -23.002	 -0.500		2000.0	 1	34.9596	5.739	249.45	 0.01	 20.380	20.371	  1.42	21.78																															
PIRATA-FR31	st53c01	B	2021-04-01T04:14:43z	 -23.002	 -0.500																																										
PIRATA-FR31	st54c01	B	2021-04-01T17:22:55z	 -22.993	 -0.007		   3.0	 7	35.6073	4.549	198.65	 0.01	  0.012	0.002	  0.06	 0.88	0.0069	0.0072	0.0032	0.0073	0.0083			0.0032	0.0222	0.0075		0.0022	0.1271		0.0160	0.0093	0.0253	0.0159			0.0496	0.0789	0.1285								
PIRATA-FR31	st54c01	B	2021-04-01T17:22:55z	 -22.993	 -0.007		  40.0	 6				 0.01	  0.005	-0.005	  0.10	 1.09	0.0238	0.0237	0.0095	0.0291	0.0110			0.0030	0.0786	0.0102	0.0013	0.0016	0.0851		0.0278	0.0174	0.0452	0.0179			0.0656	0.1585	0.2241								
PIRATA-FR31	st54c01	B	2021-04-01T17:22:55z	 -22.993	 -0.007		  60.0	 5				 0.01	  0.009	-0.001	  0.14	 0.96	0.0577	0.0507	0.0203	0.0705	0.0209			0.0030	0.1672	0.0142	0.0014	0.0010	0.0507		0.0500	0.0289	0.0789	0.0231			0.0946	0.2860	0.3806								
PIRATA-FR31	st54c01	B	2021-04-01T17:22:55z	 -22.993	 -0.007		 100.0	 4				 0.09	  7.114	7.027	  0.63	 2.73	0.0377	0.0239	0.0026	0.0663	0.0133	0.0022	0.0026	0.0014	0.0564	0.0042	0.0015		0.0312		0.3284	0.0222	0.3506	0.0328			0.0913	0.1374	0.2287	0.0040							
PIRATA-FR31	st54c01	B	2021-04-01T17:22:55z	 -22.993	 -0.007		 300.0	 3	35.0599	1.991	 86.61	 0.02	 29.327	29.308	  1.92	11.99																															
PIRATA-FR31	st54c01	B	2021-04-01T17:22:55z	 -22.993	 -0.007		 500.0	 2	34.5928	3.056	132.91	 0.02	 33.226	33.210	  2.26	20.82																															
PIRATA-FR31	st54c01	B	2021-04-01T17:22:55z	 -22.993	 -0.007		 500.0	 1	34.5918	3.055	132.85	 0.01	 33.220	33.206	  2.26	21.05																															
PIRATA-FR31	st54c01	B	2021-04-01T17:22:55z	 -22.993	 -0.007																																										
PIRATA-FR31	st55c01	B	2021-04-01T20:10:20z	 -23.002	 -0.009		   4.0	 6	35.6320	4.578	199.92	 0.01	 -0.006	-0.012	  0.06	 0.88	0.0066	0.0070	0.0027	0.0077	0.0076			0.0012	0.0208	0.0087			0.1326		0.0129	0.0041	0.0170	0.0175			0.0514	0.0753	0.1267								
PIRATA-FR31	st55c01	B	2021-04-01T20:10:20z	 -23.002	 -0.009		  40.0	 5				 0.01	 -0.008	-0.016	  0.09	 1.25	0.0168	0.0156	0.0070	0.0189	0.0081			0.0013	0.0555	0.0097	0.0011		0.0955		0.0207	0.0074	0.0281	0.0161			0.0652	0.1145	0.1797								
PIRATA-FR31	st55c01	B	2021-04-01T20:10:20z	 -23.002	 -0.009		  60.0	 4				 0.14	  0.822	0.683	  0.26	 1.35	0.0819	0.0660	0.0086	0.1148	0.0219	0.0126	0.0109	0.0074	0.1962	0.0152	0.0060		0.1424		0.3378	0.0964	0.4342	0.0638			0.2725	0.4089	0.6814	0.0087							
PIRATA-FR31	st55c01	B	2021-04-01T20:10:20z	 -23.002	 -0.009		  99.0	 3	36.0839	3.974	173.03	 0.09	  7.667	7.582	  0.66	 2.91	0.0325	0.0207	0.0020	0.0582	0.0112	0.0020	0.0031		0.0443	0.0053	0.0011		0.0255		0.2792	0.0252	0.3044	0.0291			0.0843	0.1063	0.1906	0.0036							
PIRATA-FR31	st55c01	B	2021-04-01T20:10:20z	 -23.002	 -0.009		 200.0	 2	35.3979	3.310	144.02	 0.01	 17.497	17.484	  1.24	 6.59																															
PIRATA-FR31	st55c01	B	2021-04-01T20:10:20z	 -23.002	 -0.009		 200.0	 1	35.3979	3.306	143.84	 0.01	 17.535	17.522	  1.24	 6.61																															
PIRATA-FR31	st55c01	B	2021-04-01T20:10:20z	 -23.002	 -0.009																																										
PIRATA-FR31	st56c01	B	2021-04-01T23:03:22z	 -23.003	 -0.007		   3.0	 6	35.6850	4.575	199.77	 0.01	  0.005	-0.000	  0.07	 0.92	0.0073	0.0072	0.0031	0.0092	0.0078				0.0191	0.0079			0.1263		0.0136	0.0067	0.0203		0.0187		0.0558	0.0809	0.1367								
PIRATA-FR31	st56c01	B	2021-04-01T23:03:22z	 -23.003	 -0.007		  40.0	 5				 0.01	  0.007	0.001	  0.11	 1.21	0.0138	0.0133	0.0069	0.0157	0.0077				0.0405	0.0083			0.1008		0.0187	0.0108	0.0295	0.0146			0.0602	0.0912	0.1514								
PIRATA-FR31	st56c01	B	2021-04-01T23:03:22z	 -23.003	 -0.007		  60.0	 4				 0.01	  0.000	-0.008	  0.14	 0.94	0.0344	0.0272	0.0067	0.0437	0.0153			0.0987	0.0116		0.0011		0.0587		0.0394	0.0172	0.0566	0.0202			0.0931	0.1751	0.2682	0.0021							
PIRATA-FR31	st56c01	B	2021-04-01T23:03:22z	 -23.003	 -0.007		 101.0	 3	35.1140	3.988	173.76	 0.09	  7.482	7.390	  0.66	 2.83	0.0323	0.0216	0.0020	0.0578	0.0109			0.0421	0.0052		0.0011		0.0236		0.2658	0.0223	0.2881	0.0264			0.0800	0.1056	0.1856	0.0025							
PIRATA-FR31	st56c01	B	2021-04-01T23:03:22z	 -23.003	 -0.007		 202.0	 2	35.3804	3.063	133.29	 0.01	 19.025	19.011	  1.33	 7.10																															
PIRATA-FR31	st56c01	B	2021-04-01T23:03:22z	 -23.003	 -0.007		 202.0	 1	35.3800	3.075	133.82	 0.01	 19.146	19.132	  1.32	 7.11																															
PIRATA-FR31	st56c01	B	2021-04-01T23:03:22z	 -23.003	 -0.007																																										
PIRATA-FR31	st57c01	B	2021-04-02T02:05:39z	 -22.992	 -0.007		   2.0	 6	35.6933	4.571	199.59	 0.00	  0.015	0.010	  0.04	 0.92	0.0065	0.0064	0.0028	0.0088	0.0075			0.0175	0.0072				0.1212		0.0122	0.0072	0.0194		0.0174		0.0568	0.0896	0.1464	0.0012							
PIRATA-FR31	st57c01	B	2021-04-02T02:05:39z	 -22.992	 -0.007		  40.0	 5				 0.00	  0.002	-0.002	  0.07	 0.97	0.0145	0.0136	0.0072	0.0172	0.0086			0.0439	0.0087		0.0010		0.1101		0.0218	0.0112	0.0330	0.0156			0.0699	0.0956	0.1655	0.0013							
PIRATA-FR31	st57c01	B	2021-04-02T02:05:39z	 -22.992	 -0.007		  61.0	 4				 0.01	  0.032	0.025	  0.18	 1.00	0.0372	0.0328	0.0065	0.0473	0.0120	0.0048	0.0041	0.0046	0.1012	0.0106	0.0027		0.1203		0.1349	0.0694	0.2043	0.0368			0.1641	0.1998	0.3639	0.0036							
PIRATA-FR31	st57c01	B	2021-04-02T02:05:39z	 -22.992	 -0.007		 102.0	 3	36.0566	3.972	172.92	 0.08	  7.863	7.781	  0.68	 2.87	0.0270	0.0169		0.0455	0.0094				0.0386	0.0042	0.0009		0.0194		0.2279	0.0223	0.2502	0.0231			0.0684	0.0856	0.1540	0.0023							
PIRATA-FR31	st57c01	B	2021-04-02T02:05:39z	 -22.992	 -0.007		 199.0	 2	35.3862	3.147	136.96	 0.01	 18.509	18.496	  1.33	 6.85																															
PIRATA-FR31	st57c01	B	2021-04-02T02:05:39z	 -22.992	 -0.007		 199.0	 1	35.3871	3.155	137.30	 0.01	 18.621	18.606	  1.31	 6.87																															
PIRATA-FR31	st57c01	B	2021-04-02T02:05:39z	 -22.992	 -0.007																																										
PIRATA-FR31	st58c01	B	2021-04-02T05:05:45z	 -22.987	 -0.008		   4.0	 6	35.7337	4.566	199.33	 0.01	 -0.002	-0.007	  0.10	 0.89	0.0066	0.0074	0.0033	0.0085	0.0075				0.0196	0.0096			0.1248		0.0137	0.0074	0.0211		0.0223		0.0654	0.1182	0.1836	0.0014							
PIRATA-FR31	st58c01	B	2021-04-02T05:05:45z	 -22.987	 -0.008		  40.0	 5				 0.01	 -0.002	-0.007	  0.12	 1.22	0.0140	0.0138	0.0067	0.0159	0.0087				0.0441	0.0086	0.0009		0.1193		0.0259	0.0128	0.0387	0.0194			0.0819	0.0975	0.1794	0.0030							
PIRATA-FR31	st58c01	B	2021-04-02T05:05:45z	 -22.987	 -0.008		  60.0	 4				 0.40	  2.834	2.436	  0.40	 1.65	0.0741	0.0545	0.0093	0.1005	0.0243	0.0102	0.0104	0.0043	0.1483	0.0126	0.0081		0.0685		0.2923	0.0939	0.3862	0.0480			0.1586	0.3464	0.5050	0.0070							
PIRATA-FR31	st58c01	B	2021-04-02T05:05:45z	 -22.987	 -0.008		 100.0	 3	35.9573	3.949	171.89	 0.07	  8.788	8.721	  0.76	 3.27	0.0262	0.0153		0.0423	0.0089				0.0392	0.0024			0.0173		0.2073	0.0179	0.2252	0.0220			0.0598	0.0800	0.1398	0.0032							
PIRATA-FR31	st58c01	B	2021-04-02T05:05:45z	 -22.987	 -0.008		 201.0	 2	35.3813	3.056	132.96	 0.01	 19.017	19.004	  1.38	 7.08																															
PIRATA-FR31	st58c01	B	2021-04-02T05:05:45z	 -22.987	 -0.008		 200.0	 1	35.3818	3.056	132.98	 0.01	 19.061	19.047	  1.37	 7.10																															
PIRATA-FR31	st58c01	B	2021-04-02T05:05:45z	 -22.987	 -0.008																																										
PIRATA-FR31	st59c01	B	2021-04-02T08:01:58z	 -22.989	 -0.009		   3.0	 6	35.7551	4.567	199.42	 0.00	 -0.002	-0.005	  0.05	 0.94	0.0071	0.0079	0.0028	0.0088	0.0070				0.0199	0.0060			0.0876		0.0108	0.0077	0.0185		0.0180		0.0549	0.0930	0.1479	0.0025							
PIRATA-FR31	st59c01	B	2021-04-02T08:01:58z	 -22.989	 -0.009		  40.0	 5				 0.00	 -0.009	-0.013	  0.10	 1.16	0.0136	0.0142	0.0066	0.0149	0.0089				0.0395	0.0074			0.1115		0.0213	0.0131	0.0344	0.0181			0.0751	0.0975	0.1726	0.0028							
PIRATA-FR31	st59c01	B	2021-04-02T08:01:58z	 -22.989	 -0.009		  60.0	 4				 0.18	  0.843	0.661	  0.26	 1.38	0.0769	0.0618	0.0086	0.0995	0.0229	0.0106	0.0104	0.0072	0.1693	0.0121	0.0088		0.1099		0.3001	0.1327	0.4328	0.0565			0.2214	0.3691	0.5905	0.0094							
PIRATA-FR31	st59c01	B	2021-04-02T08:01:58z	 -22.989	 -0.009		 100.0	 3	35.9143	3.944	171.68	 0.06	  9.061	9.004	  0.76	 3.41	0.0259	0.0148		0.0400	0.0086				0.0367	0.0030			0.0139		0.1765	0.0173	0.1938	0.0203			0.0489	0.0763	0.1252	0.0031							
PIRATA-FR31	st59c01	B	2021-04-02T08:01:58z	 -22.989	 -0.009		 202.0	 2	35.3930	3.207	139.54	 0.01	 18.015	18.003	  1.31	 6.80																															
PIRATA-FR31	st59c01	B	2021-04-02T08:01:58z	 -22.989	 -0.009		 201.0	 1	35.3934	3.229	140.52	 0.01	 17.981	17.967	  1.31	 6.77																															
PIRATA-FR31	st59c01	B	2021-04-02T08:01:58z	 -22.989	 -0.009																																										
PIRATA-FR31	st60c01	B	2021-04-02T11:34:09z	 -22.985	 -0.009		   3.0	 6	35.7569	4.582	200.06	 0.00	  0.001	-0.002	  0.07	 0.94	0.0075	0.0074	0.0027	0.0089	0.0075				0.0203	0.0102		0.0046	0.1268		0.0128	0.0050	0.0178		0.0226		0.0642	0.1075	0.1717	0.0027							
PIRATA-FR31	st60c01	B	2021-04-02T11:34:09z	 -22.985	 -0.009		  40.0	 5				 0.00	 -0.020	-0.021	  0.11	 1.15	0.0139	0.0169	0.0086	0.0172	0.0102				0.0439	0.0082			0.1313		0.0300	0.0118	0.0418	0.0224			0.0978	0.1131	0.2109	0.0032							
PIRATA-FR31	st60c01	B	2021-04-02T11:34:09z	 -22.985	 -0.009		  60.0	 4				 0.01	  0.022	0.010	  0.23	 1.25	0.0480	0.0466	0.0070	0.0635	0.0158	0.0075	0.0059	0.0054	0.1272	0.0106	0.0051		0.1525		0.1742	0.1320	0.3062	0.0538			0.2441	0.2704	0.5145	0.0065							
PIRATA-FR31	st60c01	B	2021-04-02T11:34:09z	 -22.985	 -0.009		 100.0	 3	35.9008	3.932	171.21	 0.05	  9.157	9.103	  0.81	 3.31	0.0226	0.0137		0.0365	0.0087		0.0017		0.0373	0.0027			0.0125		0.1705	0.0128	0.1833	0.0196			0.0460	0.0664	0.1124	0.0040							
PIRATA-FR31	st60c01	B	2021-04-02T11:34:09z	 -22.985	 -0.009		 202.0	 2	35.3775	2.970	129.27	 0.01	 19.589	19.576	  1.40	 7.17																															
PIRATA-FR31	st60c01	B	2021-04-02T11:34:09z	 -22.985	 -0.009		 202.0	 1	35.3792	3.003	130.68	 0.01	 19.377	19.363	  1.41	 7.11																															
PIRATA-FR31	st60c01	B	2021-04-02T11:34:09z	 -22.985	 -0.009																																										
PIRATA-FR31	st61c01	B	2021-04-02T14:00:03z	 -22.988	 -0.007		   3.0	 6	35.7638	4.572	199.62	 0.00	 -0.004	-0.007	  0.05	 0.93	0.0061	0.0060	0.0030	0.0082	0.0070			0.0023	0.0199	0.0110		0.0049	0.1183		0.0038	0.0053	0.0091	0.0148			0.0593	0.0673	0.1266	0.0012							
PIRATA-FR31	st61c01	B	2021-04-02T14:00:03z	 -22.988	 -0.007		  40.0	 5				 0.00	 -0.009	-0.011	  0.10	 1.04	0.0133	0.0144	0.0082	0.0152	0.0104			0.0027	0.0452	0.0093			0.1158		0.0069	0.0145	0.0214	0.0156			0.0778	0.1018	0.1796								
PIRATA-FR31	st61c01	B	2021-04-02T14:00:03z	 -22.988	 -0.007		  61.0	 4				 0.33	  1.061	0.728	  0.26	 1.50	0.0952	0.0801	0.0128	0.1254	0.0338	0.0149	0.0136	0.0094	0.2224	0.0164	0.0075		0.1242		0.1994	0.1875	0.3869	0.0701			0.2471	0.4855	0.7326	0.0070							
PIRATA-FR31	st61c01	B	2021-04-02T14:00:03z	 -22.988	 -0.007		  99.0	 3	36.1035	3.971	172.91	 0.09	  7.583	7.488	  0.71	 2.93	0.0320	0.0206	0.0018	0.0540	0.0117		0.0015	0.0013	0.0459	0.0048			0.0196		0.0950	0.0278	0.1228	0.0236			0.0654	0.1031	0.1685	0.0024							
PIRATA-FR31	st61c01	B	2021-04-02T14:00:03z	 -22.988	 -0.007		 201.0	 2	35.3706	2.822	122.79	 0.01	 20.368	20.359	  1.46	 7.54																															
PIRATA-FR31	st61c01	B	2021-04-02T14:00:03z	 -22.988	 -0.007		 201.0	 1	35.3713	2.853	124.15	 0.01	 20.286	20.272	  1.48	 7.53																															
PIRATA-FR31	st61c01	B	2021-04-02T14:00:03z	 -22.988	 -0.007																																										
PIRATA-FR31	st62c01	B	2021-04-02T17:11:12z	 -22.988	 -0.007		   4.0	 6	35.7852	4.588	200.32	 0.01	  0.006	-0.005	  0.05	 0.96	0.0072	0.0076	0.0038	0.0089	0.0086			0.0019	0.0221	0.0093		0.0009	0.1312		0.0051	0.0081	0.0132		0.0181		0.0598	0.0960	0.1558	0.0015							
PIRATA-FR31	st62c01	B	2021-04-02T17:11:12z	 -22.988	 -0.007		  40.0	 5				 0.02	  0.018	0.002	  0.10	 1.08	0.0148	0.0160	0.0089	0.0169	0.0109			0.0018	0.0472	0.0092			0.1371		0.0111	0.0158	0.0269	0.0196			0.0886	0.1089	0.1975	0.0020							
PIRATA-FR31	st62c01	B	2021-04-02T17:11:12z	 -22.988	 -0.007		  60.0	 4				 0.31	  2.175	1.869	  0.28	 1.57	0.0971	0.0782	0.0102	0.1314	0.0331	0.0108	0.0130	0.0066	0.2175	0.0169	0.0075		0.0920		0.1369	0.1433	0.2802	0.0594			0.2086	0.6527	0.8613	0.0118							
PIRATA-FR31	st62c01	B	2021-04-02T17:11:12z	 -22.988	 -0.007		 100.0	 3	35.9138	3.933	171.21	 0.06	  8.953	8.898	  0.72	 3.42	0.0239	0.0144	0.0016	0.0381	0.0084			0.0012	0.0379	0.0030			0.0145		0.0792	0.0144	0.0936	0.0211			0.0515	0.0738	0.1253	0.0015							
PIRATA-FR31	st62c01	B	2021-04-02T17:11:12z	 -22.988	 -0.007		 199.0	 2	35.3685	2.805	122.06	 0.02	 20.382	20.359	  1.36	 7.57																															
PIRATA-FR31	st62c01	B	2021-04-02T17:11:12z	 -22.988	 -0.007		 200.0	 1	35.3688	2.822	122.80	 0.02	 20.472	20.449	  1.35	 7.56																															
PIRATA-FR31	st62c01	B	2021-04-02T17:11:12z	 -22.988	 -0.007																																										
PIRATA-FR31	st63c01	B	2021-04-02T20:08:02z	 -22.988	 -0.008		   4.0	 6	35.8124	4.589	200.16	 0.02	  0.016	0.000	  0.06	 0.95	0.0072	0.0075	0.0040	0.0088	0.0084			0.0015	0.0219	0.0083			0.1354		0.0058	0.0053	0.0111	0.0196			0.0601	0.0946	0.1547	0.0011							
PIRATA-FR31	st63c01	B	2021-04-02T20:08:02z	 -22.988	 -0.008		  40.0	 5				 0.02	  0.016	-0.001	  0.07	 1.06	0.0142	0.0150	0.0090	0.0168	0.0104			0.0020	0.0445	0.0101			0.1359		0.0108	0.0144	0.0252	0.0173			0.0456	0.1283	0.1739	0.0020							
PIRATA-FR31	st63c01	B	2021-04-02T20:08:02z	 -22.988	 -0.008		  60.0	 4				 0.33	  1.733	1.403	  0.27	 1.40	0.0831	0.0683	0.0100	0.1196	0.0271	0.0120	0.0143	0.0071	0.1853	0.0156	0.0063		0.1097		0.1428	0.1746	0.3174	0.0609			0.2036	0.4142	0.6178	0.0075							
PIRATA-FR31	st63c01	B	2021-04-02T20:08:02z	 -22.988	 -0.008		 100.0	 3	36.0284	3.990	173.70	 0.08	  8.046	7.966	  0.68	 3.05	0.0287	0.0182	0.0018	0.0485	0.0100		0.0019	0.0012	0.0438	0.0035			0.0196		0.0963	0.0184	0.1147	0.0238			0.0633	0.0905	0.1538	0.0027							
PIRATA-FR31	st63c01	B	2021-04-02T20:08:02z	 -22.988	 -0.008		 202.0	 2	35.3717	2.838	123.49	 0.02	 20.185	20.163	  1.33	 7.55																															
PIRATA-FR31	st63c01	B	2021-04-02T20:08:02z	 -22.988	 -0.008		 201.0	 1	35.3725	2.853	124.13	 0.02	 20.173	20.153	  1.32	 7.61																															
PIRATA-FR31	st63c01	B	2021-04-02T20:08:02z	 -22.988	 -0.008																																										
PIRATA-FR31	st64c01	B	2021-04-02T23:00:26z	 -22.988	 +0.002		   3.0	 6	35.8398	4.587	200.23	 0.01	  0.017	0.003	  0.04	 0.95	0.0074	0.0071	0.0041	0.0091	0.0081			0.0015	0.0227	0.0058			0.1221		0.0058	0.0071	0.0129		0.0186		0.0505	0.0939	0.1444	0.0014							
PIRATA-FR31	st64c01	B	2021-04-02T23:00:26z	 -22.988	 +0.002		  40.0	 5				 0.02	  0.013	-0.003	  0.06	 1.07	0.0123	0.0125	0.0073	0.0149	0.0090			0.0017	0.0395	0.0069	0.0008		0.1330		0.0105	0.0118	0.0223	0.0193			0.0823	0.0910	0.1733	0.0016							
PIRATA-FR31	st64c01	B	2021-04-02T23:00:26z	 -22.988	 +0.002		  59.0	 4				 0.34	  1.899	1.557	  0.27	 1.45	0.0807	0.0585	0.0089	0.1092	0.0246	0.0120	0.0128	0.0058	0.1686	0.0134	0.0059		0.0950		0.1241	0.1320	0.2561	0.0548			0.1948	0.3761	0.5709	0.0064							
PIRATA-FR31	st64c01	B	2021-04-02T23:00:26z	 -22.988	 +0.002		 100.0	 3	35.9883	3.955	172.21	 0.07	  8.383	8.313	  0.65	 3.17	0.0269	0.0167	0.0018	0.0445	0.0091		0.0016	0.0011	0.0404	0.0033			0.0186		0.0969	0.0179	0.1148	0.0231			0.0656	0.0813	0.1469	0.0023							
PIRATA-FR31	st64c01	B	2021-04-02T23:00:26z	 -22.988	 +0.002		 199.0	 2	35.3627	2.747	119.54	 0.02	 20.684	20.666	  1.33	 7.89																															
PIRATA-FR31	st64c01	B	2021-04-02T23:00:26z	 -22.988	 +0.002		 200.0	 1	35.3621	2.751	119.72	 0.07	 20.796	20.729	  1.33	 7.76																															
PIRATA-FR31	st64c01	B	2021-04-02T23:00:26z	 -22.988	 +0.002																																										
PIRATA-FR31	st65c01	B	2021-04-03T02:04:24z	 -22.986	 +0.001		   3.0	 6	35.8679	4.603	200.94	 0.01	  0.020	0.007	  0.05	 0.98	0.0069	0.0068	0.0041	0.0089	0.0073			0.0014	0.0216	0.0061			0.1216		0.0062	0.0076	0.0138		0.0177		0.0592	0.0952	0.1544	0.0016							
PIRATA-FR31	st65c01	B	2021-04-03T02:04:24z	 -22.986	 +0.001		  41.0	 5				 0.01	  0.012	-0.001	  0.08	 1.06	0.0130	0.0148	0.0114	0.0152	0.0096			0.0017	0.0425	0.0086	0.0007		0.1142		0.0110	0.0121	0.0231	0.0182			0.0817	0.1024	0.1841	0.0022							
