//ODV Spreadsheet file : /media/irdcampagnes/PIRATA/PIRATA-FR29/data-final/CHIMIE/PIRATAFR29_CHIMIE_odv.txt
//Data treated : 2024-04-15T15:25:16
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/media/irdcampagnes/PIRATA/PIRATA-FR29/data-final/CHIMIE/PIRATAFR29_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]	ATXA [microgramme/l]	TEMP [°C]	PHPH [pH unit]	PHTP [°C]	ALKY [micromole/kg]
PIRATA Fr29	st051c01	B	2019-03-30T07:47:39z	 -22.999	 -1.000		  19.7	10	35.8684	4.515	197.14	 0.01	  0.010	0.000	  0.05	 1.02	0.0054	0.0060	0.0027	0.0045	0.0039			0.0012	0.0160	0.0030			0.0679		0.0037	0.0045	0.0082	0.0101			0.0429	0.0527	0.0956	0.0023							
PIRATA Fr29	st051c01	B	2019-03-30T07:47:39z	 -22.999	 -1.000		  40.4	 9	35.9832	4.597	200.71	 0.00	  0.000	0.000	  0.04	 0.97	0.0082	0.0104	0.0068	0.0071	0.0055			0.0016	0.0285	0.0062			0.0702		0.0052	0.0078	0.0130	0.0117			0.0463	0.0787	0.1250	0.0012							
PIRATA Fr29	st051c01	B	2019-03-30T07:47:39z	 -22.999	 -1.000			 8																																							
PIRATA Fr29	st051c01	B	2019-03-30T07:47:39z	 -22.999	 -1.000		  61.0	 7	35.9829	3.494	152.23	 0.32	  5.400	5.080	  0.76	 3.16	0.1267	0.0891	0.0344	0.1560	0.0323	0.0164	0.0100	0.0079	0.2413	0.0221	0.0086		0.0925		0.0828	0.1670	0.2499	0.0473			0.1493	0.5722	0.7215	0.0077							
PIRATA Fr29	st051c01	B	2019-03-30T07:47:39z	 -22.999	 -1.000		  80.8	 6	35.7694	3.591	156.34	 0.09	 12.100	12.000	  1.15	 4.50	0.0679	0.0336	0.0040	0.0883	0.0182	0.0035	0.0017	0.0008	0.1064	0.0089	0.0032		0.0281		0.0761	0.0421	0.1181	0.0238			0.0651	0.2408	0.3059	0.0032							
PIRATA Fr29	st051c01	B	2019-03-30T07:47:39z	 -22.999	 -1.000		 100.2	 5	35.6071	3.635	158.21	 0.06	 13.400	13.300	  1.27	 5.18	0.0399	0.0201	0.0013	0.0552	0.0093	0.0013	0.0015	0.0008	0.0476	0.0056	0.0007		0.0143		0.0784	0.0215	0.0999	0.0192			0.0482	0.1184	0.1666	0.0031							
PIRATA Fr29	st051c01	B	2019-03-30T07:47:39z	 -22.999	 -1.000		  99.9	 4	35.6059	3.626	157.84	 0.07	 13.400	13.400	  1.28	 5.12																															
PIRATA Fr29	st051c01	B	2019-03-30T07:47:39z	 -22.999	 -1.000			 3																																							
PIRATA Fr29	st051c01	B	2019-03-30T07:47:39z	 -22.999	 -1.000		 300.0	 2	35.0824	1.924	 83.72	 0.01	 28.100	28.100	  2.34	11.50																															
PIRATA Fr29	st051c01	B	2019-03-30T07:47:39z	 -22.999	 -1.000		 505.0	 1	34.6132	2.997	130.35	 0.01	 32.100	32.100	  2.82	20.00																															
PIRATA Fr29	st052c01	B	2019-03-30T11:22:50z	 -23.001	 -0.500		   2.9	14	35.9268	4.497	196.39	 0.00	  0.030	0.040	  0.01	 1.10																															
PIRATA Fr29	st052c01	B	2019-03-30T11:22:50z	 -23.001	 -0.500		  19.8	13	35.9728	4.543	198.40	 0.00	  0.030	0.040	  0.01	 1.07																															
PIRATA Fr29	st052c01	B	2019-03-30T11:22:50z	 -23.001	 -0.500			12																																							
PIRATA Fr29	st052c01	B	2019-03-30T11:22:50z	 -23.001	 -0.500			11																																							
PIRATA Fr29	st052c01	B	2019-03-30T11:22:50z	 -23.001	 -0.500			10																																							
PIRATA Fr29	st052c01	B	2019-03-30T11:22:50z	 -23.001	 -0.500			 9																																							
PIRATA Fr29	st052c01	B	2019-03-30T11:22:50z	 -23.001	 -0.500			 8																																							
PIRATA Fr29	st052c01	B	2019-03-30T11:22:50z	 -23.001	 -0.500		  40.9	 7	36.0112	2.929	127.90	 0.00	  0.020	0.020	  0.01	 1.04																															
PIRATA Fr29	st052c01	B	2019-03-30T11:22:50z	 -23.001	 -0.500		  60.3	 6	36.2480	4.246	185.10	 0.00	  0.100	0.100	  0.24	 1.73																															
PIRATA Fr29	st052c01	B	2019-03-30T11:22:50z	 -23.001	 -0.500		  80.4	 5	35.9117	3.756	163.54	 0.06	 10.000	9.980	  0.87	 4.00																															
PIRATA Fr29	st052c01	B	2019-03-30T11:22:50z	 -23.001	 -0.500		  80.0	 4	35.9126	3.747	163.12	 0.07	 10.100	9.980	  0.90	 3.94																															
PIRATA Fr29	st052c01	B	2019-03-30T11:22:50z	 -23.001	 -0.500		 100.5	 3	35.7488	3.788	164.90	 0.05	 11.400	11.400	  1.05	 4.55																															
PIRATA Fr29	st052c01	B	2019-03-30T11:22:50z	 -23.001	 -0.500		 301.7	 2	35.0065	2.310	100.49	 0.01	 27.500	27.500	  2.20	12.30																															
PIRATA Fr29	st052c01	B	2019-03-30T11:22:50z	 -23.001	 -0.500		 509.2	 1	34.6078	4.522	196.66	 0.00	 32.600	32.600	  2.78	21.00																															
PIRATA Fr29	st053c01	B	2019-03-30T20:34:39z	 -22.987	 -0.007		   3.4	13	35.8935	4.542	198.29	 0.00	  0.040	0.040	  0.03	 1.05	0.0046	0.0073	0.0066	0.0050	0.0048			0.0011	0.0195	0.0058			0.1016		0.0058	0.0078	0.0136	0.0146			0.0491	0.0640	0.1147	0.0015							
PIRATA Fr29	st053c01	B	2019-03-30T20:34:39z	 -22.987	 -0.007		  21.0	12	35.9870	4.603	200.92	 0.00	  0.030	0.030	  0.04	 1.07	0.0065	0.0094	0.0066	0.0069	0.0065			0.0017	0.0250	0.0072			0.1139		0.0043	0.0066	0.0109	0.0147			0.0553	0.0722	0.1286	0.0010							
PIRATA Fr29	st053c01	B	2019-03-30T20:34:39z	 -22.987	 -0.007		  41.1	11		4.717	205.94																																				
PIRATA Fr29	st053c01	B	2019-03-30T20:34:39z	 -22.987	 -0.007		  41.2	10	36.3160	4.762	207.71	 0.00	  0.040	0.040	  0.07	 1.17	0.0087	0.0160	0.0109	0.0113	0.0080	0.0015		0.0018	0.0473	0.0082	0.0018		0.1338		0.0100	0.0133	0.0233	0.0211			0.0810	0.1219	0.2050	0.0021							
PIRATA Fr29	st053c01	B	2019-03-30T20:34:39z	 -22.987	 -0.007		  61.2	 9	36.2161	3.769	164.18	 0.09	  5.780	5.700	  0.64	 2.82																															
PIRATA Fr29	st053c01	B	2019-03-30T20:34:39z	 -22.987	 -0.007		  61.1	 8	36.2236	3.793	165.19	 0.11	  5.690	5.580	  0.68	 2.85	0.1250	0.0635	0.0092	0.1646	0.0409	0.0202	0.0180	0.0080	0.2106	0.0194	0.0087		0.1224		0.1413	0.1999	0.3412	0.0644			0.2092	0.5572	0.7768	0.0104							
PIRATA Fr29	st053c01	B	2019-03-30T20:34:39z	 -22.987	 -0.007		  80.7	 7	36.1279	4.026	175.30	 0.12	  6.900	6.780	  0.71	 3.09	0.1052	0.0636	0.0046	0.1479	0.0314	0.0162	0.0115	0.0053	0.1446	0.0138	0.0105		0.0597		0.1132	0.1487	0.2619	0.0451			0.1314	0.4407	0.5803	0.0082							
PIRATA Fr29	st053c01	B	2019-03-30T20:34:39z	 -22.987	 -0.007		  97.5	 6	36.0107	3.934	171.27	 0.11	  8.350	8.240	  0.81	 3.52	0.0696	0.0374	0.0041	0.0907	0.0186	0.0118	0.0039	0.0040	0.1051	0.0085	0.0067		0.0218		0.0559	0.0983	0.1542	0.0241			0.0599	0.2824	0.3460	0.0037							
PIRATA Fr29	st053c01	B	2019-03-30T20:34:39z	 -22.987	 -0.007			 5																																							
PIRATA Fr29	st053c01	B	2019-03-30T20:34:39z	 -22.987	 -0.007		 300.6	 4	35.1350	2.193	 95.40	 0.01	 26.400	26.300	  2.10	11.00																															
PIRATA Fr29	st053c01	B	2019-03-30T20:34:39z	 -22.987	 -0.007		 703.8	 3	34.5067	3.344	145.41	 0.00	 34.200	34.200	  2.92	28.80																															
PIRATA Fr29	st053c01	B	2019-03-30T20:34:39z	 -22.987	 -0.007		1500.2	 2	34.9624	5.198	225.95	 0.00	 21.800	21.800	  1.92	19.10																															
PIRATA Fr29	st053c01	B	2019-03-30T20:34:39z	 -22.987	 -0.007		2020.2	 1	34.9594	5.688	247.21	 0.00	 19.800	19.800	  1.72	22.30																															
PIRATA Fr29	st054c01	B	2019-03-31T04:46:49z	 -23.001	 +0.498		   3.2	 9	35.8400	4.538	198.17	 0.00	  0.010	0.040	  0.05	 0.90																															
PIRATA Fr29	st054c01	B	2019-03-31T04:46:49z	 -23.001	 +0.498		  20.2	 8	35.8419	4.555	198.87	 0.00	  0.020	0.050	  0.08	 0.93																															
PIRATA Fr29	st054c01	B	2019-03-31T04:46:49z	 -23.001	 +0.498		  41.2	 7	36.0269	4.605	201.01	 0.00	  0.050	0.070	  0.04	 0.94																															
PIRATA Fr29	st054c01	B	2019-03-31T04:46:49z	 -23.001	 +0.498		  41.0	 6	36.0254	4.597	200.67	 0.00	  0.030	0.060	  0.03	 1.00																															
PIRATA Fr29	st054c01	B	2019-03-31T04:46:49z	 -23.001	 +0.498		  62.6	 5	36.3516	4.651	202.89	 0.00	  0.020	0.030	  0.07	 1.07																															
PIRATA Fr29	st054c01	B	2019-03-31T04:46:49z	 -23.001	 +0.498		  82.8	 4	36.4177	4.258	185.53	 0.10	  2.990	2.890	  0.38	 2.15																															
PIRATA Fr29	st054c01	B	2019-03-31T04:46:49z	 -23.001	 +0.498		  98.7	 3	36.2998	4.108	178.92	 0.17	  5.200	5.030	  0.52	 2.56																															
PIRATA Fr29	st054c01	B	2019-03-31T04:46:49z	 -23.001	 +0.498		 302.2	 2	35.1706	2.180	 94.88	 0.00	 25.900	25.900	  2.09	10.30																															
PIRATA Fr29	st054c01	B	2019-03-31T04:46:49z	 -23.001	 +0.498		 505.9	 1	34.6218	2.881	125.36	 0.00	 32.800	32.800	  2.76	20.20																															
PIRATA Fr29	st055c01	B	2019-03-31T08:57:35z	 -23.002	 +1.000		   3.9	12	35.7822	2.410	105.21	 0.00	  0.050	0.080	  0.04	 1.00	0.0070	0.0156	0.0185	0.0103	0.0085	0.0030		0.0040	0.0326	0.0080			0.1189		0.0133	0.0204	0.0337	0.0288			0.1257	0.1478	0.2735	0.0035							
PIRATA Fr29	st055c01	B	2019-03-31T08:57:35z	 -23.002	 +1.000			11																																							
PIRATA Fr29	st055c01	B	2019-03-31T08:57:35z	 -23.002	 +1.000		  20.4	10	35.8516	4.548	198.57	 0.00	  0.060	0.090	  0.03	 1.04																															
PIRATA Fr29	st055c01	B	2019-03-31T08:57:35z	 -23.002	 +1.000		  20.6	 9	35.8626	4.553	198.77	 0.00	  0.050	0.080	  0.01	 1.02	0.0052	0.0157	0.0145	0.0087	0.0068	0.0022		0.0037	0.0313	0.0078			0.1036		0.0123	0.0199	0.0322	0.0271			0.1086	0.1433	0.2519	0.0030							
PIRATA Fr29	st055c01	B	2019-03-31T08:57:35z	 -23.002	 +1.000			 8																																							
PIRATA Fr29	st055c01	B	2019-03-31T08:57:35z	 -23.002	 +1.000		  42.6	 7	36.2722	4.616	201.39	 0.00	  0.050	0.070	  0.02	 1.07	0.0210	0.0246	0.0216	0.0190	0.0083	0.0030		0.0029	0.0666	0.0092	0.0031		0.0799		0.0158	0.0285	0.0443	0.0248			0.1061	0.1882	0.2943	0.0032							
PIRATA Fr29	st055c01	B	2019-03-31T08:57:35z	 -23.002	 +1.000		  60.1	 6	36.5536	4.446	193.78	 0.00	  0.170	0.170	  0.19	 1.45	0.0479	0.0385	0.0188	0.0572	0.0172	0.0054	0.0058	0.0031	0.1014	0.0107	0.0048		0.0726		0.0533	0.0810	0.1344	0.0343			0.1336	0.2778	0.4114	0.0047							
PIRATA Fr29	st055c01	B	2019-03-31T08:57:35z	 -23.002	 +1.000		  78.6	 5	36.4864	4.324	188.41	 0.07	  1.080	1.020	  0.22	 1.73	0.0707	0.0485	0.0129	0.0858	0.0277	0.0082	0.0120	0.0040	0.1310	0.0127	0.0065		0.0824		0.0871	0.1148	0.2019	0.0445			0.1619	0.3615	0.5234	0.0056							
PIRATA Fr29	st055c01	B	2019-03-31T08:57:35z	 -23.002	 +1.000		 100.4	 4	35.9160	3.846	167.46	 0.13	 10.100	9.930	  0.87	 4.14	0.0145	0.0098	0.0026	0.0253	0.0065	0.0017	0.0015	0.0007	0.0206	0.0025	0.0011		0.0081		0.0356	0.0200	0.0556	0.0108			0.0272	0.0653	0.0925	0.0019							
PIRATA Fr29	st055c01	B	2019-03-31T08:57:35z	 -23.002	 +1.000			 3																																							
PIRATA Fr29	st055c01	B	2019-03-31T08:57:35z	 -23.002	 +1.000		 301.4	 2	35.1865	2.184	 95.03	 0.02	 25.700	25.700	  2.03	10.10																															
PIRATA Fr29	st055c01	B	2019-03-31T08:57:35z	 -23.002	 +1.000		 508.6	 1	34.5952	2.945	128.08	 0.00	 33.000	33.000	  2.75	20.90																															
PIRATA Fr29	st056c01	B	2019-03-31T13:11:38z	 -23.002	 +1.500		   3.0	 9	35.3421	4.513	197.13	 0.00	  0.010	0.020	  0.05	 0.89																															
PIRATA Fr29	st056c01	B	2019-03-31T13:11:38z	 -23.002	 +1.500		   3.4	 8	35.3319	4.519	197.39	 0.00	  0.020	0.040	  0.07	 0.95																															
PIRATA Fr29	st056c01	B	2019-03-31T13:11:38z	 -23.002	 +1.500		  20.0	 7	35.4176	4.518	197.35	 0.00	  0.020	0.040	  0.05	 0.90																															
PIRATA Fr29	st056c01	B	2019-03-31T13:11:38z	 -23.002	 +1.500		  42.0	 6	36.0267	4.566	199.30	 0.00	  0.020	0.040	  0.05	 1.02																															
PIRATA Fr29	st056c01	B	2019-03-31T13:11:38z	 -23.002	 +1.500		  61.0	 5	36.1469	4.367	190.45	 0.00	  0.010	0.010	  0.13	 1.64																															
PIRATA Fr29	st056c01	B	2019-03-31T13:11:38z	 -23.002	 +1.500		  82.0	 4	36.0105	3.267	142.30	 0.41	 10.200	9.740	  0.91	 3.87																															
PIRATA Fr29	st056c01	B	2019-03-31T13:11:38z	 -23.002	 +1.500		 101.0	 3	35.5582	3.277	142.64	 0.02	 16.200	16.200	  1.41	 6.35																															
PIRATA Fr29	st056c01	B	2019-03-31T13:11:38z	 -23.002	 +1.500		 302.0	 2	35.1745	2.183	 94.98	 0.00	 26.100	26.100	  2.13	10.40																															
PIRATA Fr29	st056c01	B	2019-03-31T13:11:38z	 -23.002	 +1.500		 503.0	 1	34.6274	2.887	125.59	 0.00	 32.500	32.500	  2.78	19.80																															
PIRATA Fr29	st057c01	B	2019-03-31T17:14:07z	 -23.003	 +2.002		   3.5	12	35.3539	4.553	198.91	 0.01	  0.000	0.000	  0.03	 0.93	0.0036	0.0085	0.0065	0.0059	0.0066			0.0021	0.0236	0.0123		0.0017	0.1677		0.0073	0.0112	0.0185	0.0269			0.1070	0.1082	0.2152	0.0025							
PIRATA Fr29	st057c01	B	2019-03-31T17:14:07z	 -23.003	 +2.002			11																																							
PIRATA Fr29	st057c01	B	2019-03-31T17:14:07z	 -23.003	 +2.002		  19.3	10	35.3961	4.567	199.50	 0.00	  0.000	0.000	  0.00	 0.93	0.0056	0.0089	0.0066	0.0058	0.0061			0.0023	0.0228	0.0093			0.1485		0.0086	0.0097	0.0183	0.0238			0.0946	0.0941	0.1887	0.0021							
PIRATA Fr29	st057c01	B	2019-03-31T17:14:07z	 -23.003	 +2.002			 9																																							
PIRATA Fr29	st057c01	B	2019-03-31T17:14:07z	 -23.003	 +2.002		  40.7	 8	35.9158	4.598	200.70	 0.00	  0.000	0.000	  0.00	 1.04	0.0131	0.0237	0.0154	0.0188	0.0105	0.0033		0.0034	0.0578	0.0109	0.0020	0.0007	0.1620		0.0296	0.0356	0.0652	0.0442			0.2097	0.1913	0.4010	0.0037							
PIRATA Fr29	st057c01	B	2019-03-31T17:14:07z	 -23.003	 +2.002		  60.8	 7	36.1071	4.075	177.61	 0.02	  0.030	0.010	  0.18	 2.35	0.0551	0.0478	0.0143	0.0678	0.0227	0.0126	0.0109	0.0044	0.1158	0.0103	0.0053		0.0834		0.0720	0.1332	0.2052	0.0462			0.1646	0.3369	0.5015	0.0057							
PIRATA Fr29	st057c01	B	2019-03-31T17:14:07z	 -23.003	 +2.002		  80.6	 6	35.6262	2.523	109.83	 0.12	 19.000	18.800	  1.51	 6.06	0.0301	0.0080	0.0032	0.0378	0.0219	0.0042	0.0044	0.0012	0.0367	0.0040	0.0015		0.0212		0.0806	0.0533	0.1339	0.0229			0.0539	0.1216	0.1755	0.0035							
PIRATA Fr29	st057c01	B	2019-03-31T17:14:07z	 -23.003	 +2.002		 100.8	 5	35.4909	2.793	121.57	 0.03	 19.100	19.100	  1.58	 6.99	0.0158	0.0077	0.0010	0.0219	0.0090		0.0006		0.0223	0.0022			0.0051		0.0517	0.0142	0.0659	0.0122			0.0238	0.0534	0.0772	0.0020							
PIRATA Fr29	st057c01	B	2019-03-31T17:14:07z	 -23.003	 +2.002			 4																																							
PIRATA Fr29	st057c01	B	2019-03-31T17:14:07z	 -23.003	 +2.002		 301.9	 3	35.2204	2.483	108.04	 0.01	 23.700	23.700	  1.95	 9.46																															
PIRATA Fr29	st057c01	B	2019-03-31T17:14:07z	 -23.003	 +2.002		 504.1	 2	34.6860	2.437	106.00	 0.01	 34.000	34.000	  2.79	20.20																															
PIRATA Fr29	st057c01	B	2019-03-31T17:14:07z	 -23.003	 +2.002		 505.1	 1	34.6829	2.425	105.50	 0.00	 34.200	34.200	  2.85	20.30																															
PIRATA Fr29	st058c01	B	2019-03-31T20:57:40z	 -23.002	 +2.499		   3.6	 9	35.4716	4.529	197.78	 0.00	  0.000	0.000	  0.03	 0.95																															
PIRATA Fr29	st058c01	B	2019-03-31T20:57:40z	 -23.002	 +2.499		  20.6	 8	35.4791	4.535	198.04	 0.00	  0.000	0.000	  0.04	 0.91																															
PIRATA Fr29	st058c01	B	2019-03-31T20:57:40z	 -23.002	 +2.499		  38.8	 7	36.0772	4.349	189.67	 0.00	  0.000	0.000	  0.07	 1.33																															
PIRATA Fr29	st058c01	B	2019-03-31T20:57:40z	 -23.002	 +2.499		  58.7	 6	35.8578	3.130	136.36	 0.34	  5.300	4.950	  0.61	 3.11																															
PIRATA Fr29	st058c01	B	2019-03-31T20:57:40z	 -23.002	 +2.499		  80.5	 5	35.7443	2.324	101.16	 0.29	 18.400	18.200	  1.47	 5.19																															
PIRATA Fr29	st058c01	B	2019-03-31T20:57:40z	 -23.002	 +2.499		 101.6	 4	35.6605	2.314	100.75	 0.07	 20.000	19.900	  1.69	 6.62																															
PIRATA Fr29	st058c01	B	2019-03-31T20:57:40z	 -23.002	 +2.499		 302.4	 3	35.1914	2.612	113.64	 0.00	 23.800	23.800	  1.95	 9.62																															
PIRATA Fr29	st058c01	B	2019-03-31T20:57:40z	 -23.002	 +2.499		 301.8	 2	35.1855	2.578	112.17	 0.00	 24.100	24.100	  1.97	 9.78																															
PIRATA Fr29	st058c01	B	2019-03-31T20:57:40z	 -23.002	 +2.499		 505.6	 1	34.6748	2.421	105.30	 0.00	 34.600	34.600	  2.88	20.40																															
PIRATA Fr29	st059c01	B	2019-04-01T00:52:01z	 -23.001	 +3.000		   3.0	12	35.5255	4.520	197.41	 0.00	  0.000	0.000	  0.06	 1.04	0.0046	0.0048	0.0033	0.0042	0.0042			0.0009	0.0186	0.0091			0.1054		0.0035	0.0073	0.0107	0.0161			0.0514	0.0700	0.1214	0.0011							
PIRATA Fr29	st059c01	B	2019-04-01T00:52:01z	 -23.001	 +3.000			11																																							
PIRATA Fr29	st059c01	B	2019-04-01T00:52:01z	 -23.001	 +3.000		  20.0	10	35.5234	4.516	197.25	 0.00	  0.000	0.000	  0.02	 1.00	0.0043	0.0051	0.0046	0.0046	0.0045			0.0006	0.0178	0.0086			0.0901		0.0037	0.0064	0.0101	0.0135			0.0432	0.0603	0.1035	0.0012							
PIRATA Fr29	st059c01	B	2019-04-01T00:52:01z	 -23.001	 +3.000			 9																																							
PIRATA Fr29	st059c01	B	2019-04-01T00:52:01z	 -23.001	 +3.000		  40.0	 8	36.0065	4.035	175.95	 0.00	  0.000	0.000	  0.09	 1.93	0.0333	0.0290	0.0102	0.0443	0.0129	0.0052	0.0049	0.0038	0.0905	0.0146	0.0023		0.0725		0.0148	0.0643	0.0790	0.0251			0.0932	0.2346	0.3278	0.0024							
PIRATA Fr29	st059c01	B	2019-04-01T00:52:01z	 -23.001	 +3.000		  60.0	 7	35.8094	2.815	122.60	 0.40	 11.500	11.100	  1.07	 3.63	0.0690	0.0434	0.0093	0.0889	0.0480	0.0305	0.0189	0.0083	0.0829	0.0126	0.0063		0.0588		0.0912	0.2360	0.3272	0.0412			0.1149	0.3927	0.5076	0.0082							
PIRATA Fr29	st059c01	B	2019-04-01T00:52:01z	 -23.001	 +3.000		  81.0	 6	35.7206	2.316	100.84	 0.04	 18.700	18.700	  1.65	 5.70	0.0336	0.0163	0.0038	0.0390	0.0222	0.0043	0.0032	0.0011	0.0419	0.0054	0.0008		0.0145		0.0930	0.0393	0.1322	0.0208			0.0463	0.1217	0.1680	0.0037							
PIRATA Fr29	st059c01	B	2019-04-01T00:52:01z	 -23.001	 +3.000		 101.0	 5	35.6041	2.170	 94.45	 0.02	 20.800	20.700	  1.87	 6.83	0.0103	0.0051	0.0007	0.0136	0.0050	0.0014	0.0008	0.0006	0.0169	0.0017	0.0002		0.0031		0.0304	0.0116	0.0420	0.0075			0.0128	0.0355	0.0483	0.0025							
PIRATA Fr29	st059c01	B	2019-04-01T00:52:01z	 -23.001	 +3.000		 100.0	 4	35.6056	2.155	 93.81	 0.02	 20.800	20.800	  1.89	 6.81																															
PIRATA Fr29	st059c01	B	2019-04-01T00:52:01z	 -23.001	 +3.000			 3																																							
PIRATA Fr29	st059c01	B	2019-04-01T00:52:01z	 -23.001	 +3.000		 304.0	 2	35.1491	2.205	 95.98	 0.01	 25.900	25.900	  2.31	10.80																															
PIRATA Fr29	st059c01	B	2019-04-01T00:52:01z	 -23.001	 +3.000		 504.0	 1	34.6684	2.456	106.85	 0.00	 33.900	33.900	  3.09	20.80																															
PIRATA Fr29	st060c01	B	2019-04-01T04:41:16z	 -23.000	 +3.500		   2.2	 9	35.5785	4.527	197.69	 0.00	  0.010	0.020	  0.08	 0.97																															
PIRATA Fr29	st060c01	B	2019-04-01T04:41:16z	 -23.000	 +3.500		  21.0	 8	35.5770	4.522	197.46	 0.00	  0.010	0.010	  0.06	 0.99																															
PIRATA Fr29	st060c01	B	2019-04-01T04:41:16z	 -23.000	 +3.500		  40.0	 7	35.8465	4.535	197.92	 0.00	  0.010	0.010	  0.06	 1.26																															
PIRATA Fr29	st060c01	B	2019-04-01T04:41:16z	 -23.000	 +3.500		  61.0	 6	35.8314	3.022	131.64	 0.34	  9.590	9.240	  0.89	 3.78																															
PIRATA Fr29	st060c01	B	2019-04-01T04:41:16z	 -23.000	 +3.500		  80.0	 5	35.7296	2.329	101.40	 0.07	 18.200	18.100	  1.56	 5.19																															
PIRATA Fr29	st060c01	B	2019-04-01T04:41:16z	 -23.000	 +3.500		  80.0	 4	35.7306	2.322	101.10	 0.10	 18.200	18.100	  1.61	 5.20																															
PIRATA Fr29	st060c01	B	2019-04-01T04:41:16z	 -23.000	 +3.500		 105.0	 3	35.6466	2.394	104.20	 0.02	 19.600	19.500	  1.79	 6.48																															
PIRATA Fr29	st060c01	B	2019-04-01T04:41:16z	 -23.000	 +3.500		 304.0	 2	35.2531	2.593	112.82	 0.03	 22.800	22.800	  2.05	 9.16																															
PIRATA Fr29	st060c01	B	2019-04-01T04:41:16z	 -23.000	 +3.500		 503.0	 1	34.7114	2.257	 98.18	 0.01	 34.100	34.100	  3.06	19.60																															
PIRATA Fr29	st061c01	B	2019-04-01T09:19:33z	 -23.000	 +4.001		   3.0	13	35.3795	4.512	197.07	 0.00	  0.000	0.020	  0.11	 1.09	0.0049	0.0083	0.0065	0.0055	0.0053			0.0028	0.0189	0.0070			0.1200		0.0081	0.0105	0.0186	0.0176			0.0793	0.0749	0.1542	0.0028							
PIRATA Fr29	st061c01	B	2019-04-01T09:19:33z	 -23.000	 +4.001		  20.6	12	35.3755	4.512	197.04	 0.00	  0.000	0.010	  0.07	 1.12	0.0047	0.0085	0.0066	0.0055	0.0053			0.0027	0.0187	0.0060			0.1239		0.0084	0.0111	0.0195	0.0183			0.0861	0.0735	0.1596	0.0028							
PIRATA Fr29	st061c01	B	2019-04-01T09:19:33z	 -23.000	 +4.001			11																																							
PIRATA Fr29	st061c01	B	2019-04-01T09:19:33z	 -23.000	 +4.001		  40.5	10	36.0318	4.329	188.70	 0.00	  0.100	0.110	  0.10	 2.23	0.0312	0.0351	0.0295	0.0338	0.0167	0.0053		0.0043	0.0913	0.0135	0.0025		0.1322		0.0210	0.0460	0.0670	0.0323			0.1321	0.2609	0.3930	0.0041							
PIRATA Fr29	st061c01	B	2019-04-01T09:19:33z	 -23.000	 +4.001		  60.1	 9	35.7649	2.528	110.06	 0.37	 15.700	15.400	  1.37	 4.79	0.0686	0.0450	0.0065	0.0788	0.0473	0.0239	0.0168	0.0058	0.0959	0.0087	0.0055		0.0802		0.2222	0.1589	0.3811	0.0592			0.1728	0.3346	0.5074	0.0066							
PIRATA Fr29	st061c01	B	2019-04-01T09:19:33z	 -23.000	 +4.001		  80.4	 8	35.6942	2.243	 97.65	 0.11	 19.100	19.000	  1.69	 5.77	0.0407	0.0262	0.0057	0.0506	0.0332	0.0090	0.0084	0.0023	0.0552	0.0054	0.0047		0.0246		0.0980	0.0737	0.1717	0.0288			0.0688	0.1858	0.2546	0.0041							
PIRATA Fr29	st061c01	B	2019-04-01T09:19:33z	 -23.000	 +4.001		 101.1	 7	35.6195	2.201	 95.82	 0.03	 20.600	20.600	  1.87	 6.57	0.0260	0.0136	0.0029	0.0303	0.0210	0.0040	0.0026	0.0014	0.0372	0.0034	0.0015		0.0109		0.0832	0.0295	0.1127	0.0202			0.0408	0.0952	0.1360	0.0037							
PIRATA Fr29	st061c01	B	2019-04-01T09:19:33z	 -23.000	 +4.001			 6																																							
PIRATA Fr29	st061c01	B	2019-04-01T09:19:33z	 -23.000	 +4.001		 301.5	 5	35.1504	1.673	 72.81	 0.00	 28.800	28.800	  2.51	11.70																															
PIRATA Fr29	st061c01	B	2019-04-01T09:19:33z	 -23.000	 +4.001		 705.1	 4	34.5600	2.932	127.50	 0.00	 34.900	34.900	  3.23	26.70																															
